lganame,wardname,year,month,no2_mean_mol_m2,no2_valid_pixels
Warri South,Obodo,2021,4,2.0396988475113176e-05,32
Warri South,Ode-Itsekiri,2021,4,2.0850234167565677e-05,11
Warri South,Okere,2021,4,2.7398316888138652e-05,3
Warri South,Pessu,2021,4,2.468592720106244e-05,2
Warri South,Ubeji,2021,4,2.2545320322163978e-05,13
Bomadi,Akugbene 1,2021,5,1.3590889466286171e-05,4
Bomadi,Akugbene 2,2021,5,1.5164264368650038e-05,1
Bomadi,Akugbene 3,2021,5,1.475076442147838e-05,2
Bomadi,Bomadi,2021,5,1.346260008479779e-05,6
Bomadi,Ekaametagbene/Kalafio,2021,5,1.2551958207041025e-05,20
Bomadi,Esanma,2021,5,1.383439484925475e-05,8
Bomadi,Kpakiama,2021,5,1.5598844685074357e-05,9
Bomadi,Ogbeinma/Okoloba,2021,5,1.4292665582615882e-05,6
Bomadi,Ogo/Eze,2021,5,1.4096691302256659e-05,6
Bomadi,Ogriagbene,2021,5,1.776102726580575e-05,10
Burutu,Bolou-Ndoro,2021,5,1.3045482947269366e-05,42
Burutu,Egodor,2021,5,1.5611948991387053e-05,29
Burutu,Eseinbiri,2021,5,1.6008578313631006e-05,16
Burutu,Kiagbodo,2021,5,1.5676830662414433e-05,5
Burutu,Ngbilebiri,2021,5,1.2429240693260605e-05,6
Burutu,Obetebe,2021,5,1.4317738823592663e-05,50
Burutu,Ogulagha,2021,5,1.7831184033473786e-05,44
Burutu,Ojobo,2021,5,1.123149850172922e-05,5
Burutu,Tamigbe,2021,5,1.5027768147939986e-05,11
Burutu,Torugbene,2021,5,1.0908408512477763e-05,8
Burutu,Tuomo,2021,5,1.3663066336168693e-05,13
Patani,Abari,2021,5,1.6859691822901367e-05,5
Patani,Agoloma,2021,5,1.488451671320945e-05,5
Patani,Buluangiama,2021,5,1.3898684604403874e-05,12
Patani,Odorubu,2021,5,1.4611273530005877e-05,14
Patani,Patani 2,2021,5,1.6449273971375078e-05,6
Patani,Patani 3,2021,5,1.6478687757626177e-05,5
Patani,Patani 4,2021,5,1.3420572940958664e-05,4
Patani,Patani 5,2021,5,1.35956090941493e-05,7
Patani,Toruangiama,2021,5,1.4076975639909506e-05,5
Patani,Uduophori,2021,5,1.4613034181820694e-05,8
Warri South-West,Ajudaibo,2021,5,1.636304659768939e-05,4
Warri South-West,Akpakpa,2021,5,1.693785743555054e-05,5
Warri South-West,Isaba,2021,5,1.770820963429287e-05,20
Warri South-West,Madangho,2021,5,1.5581637853756547e-05,2
Warri South-West,Ogbe-Ijoh,2021,5,1.982423728789951e-05,61
Warri South-West,Ogidigben,2021,5,1.6573625543969683e-05,8
Warri South-West,Okerenkoko,2021,5,1.725407269925384e-05,59
Warri South-West,Oporozo,2021,5,1.735832362707394e-05,24
Warri South-West,Orere,2021,5,1.705377103967799e-05,9
Warri South-West,Ugborodo,2021,5,1.646862947382033e-05,5
Warri South,Avenue,2021,5,2.0564084115903826e-05,5
Warri South,Bowen,2021,5,1.8811690097209066e-05,4
Warri South,Ekurede,2021,5,1.8169087707065045e-05,5
Warri South,Esisi,2021,5,2.0418267013155855e-05,2
Warri South,Igbudu,2021,5,2.0479070371948183e-05,2
Warri South,Obodo,2021,5,1.7450394807383418e-05,32
Warri South,Ode-Itsekiri,2021,5,1.8491183502853595e-05,11
Warri South,Okere,2021,5,1.9209329669441406e-05,3
Warri South,Pessu,2021,5,1.7205111362272874e-05,2
Warri South,Ubeji,2021,5,1.8947263015434146e-05,13
Bomadi,Akugbene 1,2021,6,1.3089849744574167e-05,4
Bomadi,Akugbene 2,2021,6,1.403506666974863e-05,1
Bomadi,Akugbene 3,2021,6,1.4021279639564455e-05,2
Bomadi,Bomadi,2021,6,1.3872605146995435e-05,6
Bomadi,Ekaametagbene/Kalafio,2021,6,8.887305739335716e-06,20
Bomadi,Esanma,2021,6,1.2288695870665833e-05,8
Bomadi,Kpakiama,2021,6,1.4624918953308628e-05,9
Bomadi,Ogbeinma/Okoloba,2021,6,1.3015625881962478e-05,6
Bomadi,Ogo/Eze,2021,6,1.2189056481778001e-05,6
Bomadi,Ogriagbene,2021,6,8.995611278805881e-06,10
Burutu,Bolou-Ndoro,2021,6,8.274170492465297e-06,42
Burutu,Egodor,2021,6,1.2827466105528432e-05,29
Burutu,Eseinbiri,2021,6,1.1385125617380254e-05,16
Burutu,Kiagbodo,2021,6,1.4014061889611185e-05,5
Burutu,Ngbilebiri,2021,6,1.2768949090968817e-05,6
Burutu,Obetebe,2021,6,1.1032790644094348e-05,50
Burutu,Ogulagha,2021,6,1.4861217509447174e-05,44
Burutu,Ojobo,2021,6,9.387153841089458e-06,5
Burutu,Tamigbe,2021,6,1.0407353825443847e-05,11
Burutu,Torugbene,2021,6,9.77130821411265e-06,8
Burutu,Tuomo,2021,6,1.1978226561600772e-05,13
Patani,Abari,2021,6,1.4667154755443334e-05,5
Patani,Agoloma,2021,6,1.4262206968851388e-05,5
Patani,Buluangiama,2021,6,1.4611873969746133e-05,12
Patani,Odorubu,2021,6,1.432955572714231e-05,14
Patani,Patani 2,2021,6,1.5261110092978925e-05,6
Patani,Patani 3,2021,6,1.4957852545194329e-05,5
Patani,Patani 4,2021,6,1.3966311598778702e-05,4
Patani,Patani 5,2021,6,1.4328418598909462e-05,7
Patani,Toruangiama,2021,6,1.567309518577531e-05,5
Patani,Uduophori,2021,6,1.4988874681876041e-05,8
Warri South-West,Ajudaibo,2021,6,1.668388540565502e-05,4
Warri South-West,Akpakpa,2021,6,1.558891381137073e-05,5
Warri South-West,Isaba,2021,6,1.2257011258043349e-05,20
Warri South-West,Madangho,2021,6,1.6595655324636027e-05,2
Warri South-West,Ogbe-Ijoh,2021,6,1.4456784825955257e-05,61
Warri South-West,Ogidigben,2021,6,1.585859718034044e-05,8
Warri South-West,Okerenkoko,2021,6,1.513507015908421e-05,59
Warri South-West,Oporozo,2021,6,1.625300622739208e-05,24
Warri South-West,Orere,2021,6,1.5099954907782376e-05,9
Warri South-West,Ugborodo,2021,6,1.5736398927401753e-05,5
Warri South,Avenue,2021,6,2.1545903291553258e-05,5
Warri South,Bowen,2021,6,2.01694892894011e-05,4
Warri South,Ekurede,2021,6,1.8356769578531386e-05,5
Warri South,Esisi,2021,6,2.2503660147776827e-05,2
Warri South,Igbudu,2021,6,2.0564850274240598e-05,2
Warri South,Obodo,2021,6,1.5751113096484914e-05,32
Warri South,Ode-Itsekiri,2021,6,1.3265555026009679e-05,11
Warri South,Okere,2021,6,2.041096983399863e-05,3
Warri South,Pessu,2021,6,1.783531843102537e-05,2
Warri South,Ubeji,2021,6,1.673267308013657e-05,13
Bomadi,Akugbene 1,2021,7,1.2618101209227461e-05,4
Bomadi,Akugbene 2,2021,7,1.414294274582062e-05,1
Bomadi,Akugbene 3,2021,7,1.4473287592409179e-05,2
Bomadi,Bomadi,2021,7,1.2842998936927566e-05,6
Bomadi,Ekaametagbene/Kalafio,2021,7,1.2405177403707058e-05,20
Bomadi,Esanma,2021,7,1.3026391570747364e-05,8
Bomadi,Kpakiama,2021,7,1.2724345853914403e-05,9
Bomadi,Ogbeinma/Okoloba,2021,7,1.335545675829053e-05,6
Bomadi,Ogo/Eze,2021,7,1.3121498341206461e-05,6
Bomadi,Ogriagbene,2021,7,1.2257233902346342e-05,10
Burutu,Bolou-Ndoro,2021,7,1.0801821536872358e-05,42
Burutu,Egodor,2021,7,1.2586034778184418e-05,29
Burutu,Eseinbiri,2021,7,1.284220525121782e-05,16
Burutu,Kiagbodo,2021,7,1.4204997569322586e-05,5
Burutu,Ngbilebiri,2021,7,1.2515438963115836e-05,6
Burutu,Obetebe,2021,7,1.1757845059037208e-05,50
Burutu,Ogulagha,2021,7,1.005055806176229e-05,44
Burutu,Ojobo,2021,7,1.0011555423261597e-05,5
Burutu,Tamigbe,2021,7,1.16279989015311e-05,11
Burutu,Torugbene,2021,7,1.0177758667850867e-05,8
Burutu,Tuomo,2021,7,1.2289778589127729e-05,13
Patani,Abari,2021,7,1.416422164766118e-05,5
Patani,Agoloma,2021,7,1.5272658492904158e-05,5
Patani,Buluangiama,2021,7,1.3268341717775911e-05,12
Patani,Odorubu,2021,7,1.2969767599965312e-05,14
Patani,Patani 2,2021,7,1.608495464703689e-05,6
Patani,Patani 3,2021,7,1.5440631250385196e-05,5
Patani,Patani 4,2021,7,1.3512185432773549e-05,4
Patani,Patani 5,2021,7,1.427214010618627e-05,7
Patani,Toruangiama,2021,7,1.3122989912517369e-05,5
Patani,Uduophori,2021,7,1.2506942766776774e-05,8
Warri South-West,Ajudaibo,2021,7,1.1597756383707747e-05,4
Warri South-West,Akpakpa,2021,7,1.1163503950228915e-05,5
Warri South-West,Isaba,2021,7,8.66968184709549e-06,20
Warri South-West,Madangho,2021,7,1.280683500226587e-05,2
Warri South-West,Ogbe-Ijoh,2021,7,6.531832308401582e-06,61
Warri South-West,Ogidigben,2021,7,1.161720501841046e-05,8
Warri South-West,Okerenkoko,2021,7,7.196383302147358e-06,59
Warri South-West,Oporozo,2021,7,1.015640433858304e-05,24
Warri South-West,Orere,2021,7,1.039245156183218e-05,9
Warri South-West,Ugborodo,2021,7,1.0902612848440185e-05,5
Warri South,Avenue,2021,7,1.0483545338502154e-05,5
Warri South,Bowen,2021,7,1.4041936992725823e-05,4
Warri South,Ekurede,2021,7,1.1200178414583207e-05,5
Warri South,Esisi,2021,7,1.041626001097029e-05,2
Warri South,Igbudu,2021,7,1.530177178210579e-05,2
Warri South,Obodo,2021,7,1.1122033356514294e-05,32
Warri South,Ode-Itsekiri,2021,7,7.858734699601138e-06,11
Warri South,Okere,2021,7,1.2981639883946627e-05,3
Warri South,Pessu,2021,7,1.7667614883976057e-05,2
Warri South,Ubeji,2021,7,1.0183422441164461e-05,13
Bomadi,Akugbene 1,2021,8,1.3208960808697157e-05,4
Bomadi,Akugbene 2,2021,8,1.5058689314173535e-05,1
Bomadi,Akugbene 3,2021,8,1.5016592442407273e-05,2
Bomadi,Bomadi,2021,8,1.1415048599398384e-05,6
Bomadi,Ekaametagbene/Kalafio,2021,8,1.1406624980736525e-05,20
Bomadi,Esanma,2021,8,1.3582489373220596e-05,8
Bomadi,Kpakiama,2021,8,1.3104588207271365e-05,9
Bomadi,Ogbeinma/Okoloba,2021,8,1.3424560165731236e-05,6
Bomadi,Ogo/Eze,2021,8,1.2620302489570653e-05,6
Bomadi,Ogriagbene,2021,8,1.1153455125167966e-05,10
Burutu,Bolou-Ndoro,2021,8,1.0866687045476975e-05,42
Burutu,Egodor,2021,8,1.4403108346821933e-05,29
Burutu,Eseinbiri,2021,8,1.191244155052118e-05,16
Burutu,Kiagbodo,2021,8,1.3817797298543156e-05,5
Burutu,Ngbilebiri,2021,8,1.412674343252244e-05,6
Burutu,Obetebe,2021,8,1.2520530726760625e-05,50
Burutu,Ogulagha,2021,8,1.2237839242020113e-05,44
Burutu,Ojobo,2021,8,1.0379230661783368e-05,5
Burutu,Tamigbe,2021,8,1.1696521224538712e-05,11
Burutu,Torugbene,2021,8,1.0827783626154996e-05,8
Burutu,Tuomo,2021,8,1.1823890068066808e-05,13
Patani,Abari,2021,8,1.4409422874450684e-05,5
Patani,Agoloma,2021,8,1.4460175589192658e-05,5
Patani,Buluangiama,2021,8,1.3901742931921035e-05,12
Patani,Odorubu,2021,8,1.3881585411062198e-05,14
Patani,Patani 2,2021,8,1.5062020490101228e-05,6
Patani,Patani 3,2021,8,1.52029242599383e-05,5
Patani,Patani 4,2021,8,1.605155921424739e-05,4
Patani,Patani 5,2021,8,1.5161435710199709e-05,7
Patani,Toruangiama,2021,8,1.4226477651391178e-05,5
Patani,Uduophori,2021,8,1.4305674994830042e-05,8
Warri South-West,Ajudaibo,2021,8,1.3066844985587522e-05,4
Warri South-West,Akpakpa,2021,8,1.1639174772426486e-05,5
Warri South-West,Isaba,2021,8,1.466049870941788e-05,20
Warri South-West,Madangho,2021,8,1.4844819816062227e-05,2
Warri South-West,Ogbe-Ijoh,2021,8,1.3655818785067464e-05,61
Warri South-West,Ogidigben,2021,8,1.1855941920657642e-05,8
Warri South-West,Okerenkoko,2021,8,1.2673872672968497e-05,59
Warri South-West,Oporozo,2021,8,1.2970115979745364e-05,24
Warri South-West,Orere,2021,8,1.2249584768950525e-05,9
Warri South-West,Ugborodo,2021,8,1.4413993631023913e-05,5
Warri South,Avenue,2021,8,1.57374597620219e-05,5
Warri South,Bowen,2021,8,1.7033331459970213e-05,4
Warri South,Ekurede,2021,8,1.5387008897960185e-05,5
Warri South,Esisi,2021,8,1.807000626286026e-05,2
Warri South,Igbudu,2021,8,1.642552342673298e-05,2
Warri South,Obodo,2021,8,1.3521115761250257e-05,32
Warri South,Ode-Itsekiri,2021,8,1.393229732374576e-05,11
Warri South,Okere,2021,8,1.757100593143453e-05,3
Warri South,Pessu,2021,8,1.5996654838090762e-05,2
Warri South,Ubeji,2021,8,1.5143945347517729e-05,13
Bomadi,Akugbene 1,2021,9,1.5533321857219562e-05,4
Bomadi,Akugbene 2,2021,9,1.2566766599775292e-05,1
Bomadi,Akugbene 3,2021,9,1.4463095794781111e-05,2
Bomadi,Bomadi,2021,9,1.529006234098536e-05,6
Bomadi,Ekaametagbene/Kalafio,2021,9,1.4632179227191954e-05,20
Bomadi,Esanma,2021,9,1.6272384527837858e-05,8
Bomadi,Kpakiama,2021,9,1.5187276100429395e-05,9
Bomadi,Ogbeinma/Okoloba,2021,9,1.569747231163395e-05,6
Bomadi,Ogo/Eze,2021,9,1.6114921891130507e-05,6
Bomadi,Ogriagbene,2021,9,1.298008137382567e-05,10
Burutu,Bolou-Ndoro,2021,9,1.2284412237239026e-05,42
Burutu,Egodor,2021,9,1.7182688742619136e-05,29
Burutu,Eseinbiri,2021,9,1.472838266636245e-05,16
Burutu,Kiagbodo,2021,9,1.7422968812752516e-05,5
Burutu,Ngbilebiri,2021,9,1.731115480652079e-05,6
Burutu,Obetebe,2021,9,1.4925829600542783e-05,50
Burutu,Ogulagha,2021,9,1.5640401133251462e-05,44
Burutu,Ojobo,2021,9,1.107900679926388e-05,5
Burutu,Tamigbe,2021,9,1.2235091575844722e-05,11
Burutu,Torugbene,2021,9,1.098039501812309e-05,8
Burutu,Tuomo,2021,9,1.3245747630627682e-05,13
Patani,Abari,2021,9,2.043640852207318e-05,5
Patani,Agoloma,2021,9,1.73104926943779e-05,5
Patani,Buluangiama,2021,9,1.6726228447320562e-05,12
Patani,Odorubu,2021,9,1.5664276101493408e-05,14
Patani,Patani 2,2021,9,2.0300426209966343e-05,6
Patani,Patani 3,2021,9,1.9869999960064888e-05,5
Patani,Patani 4,2021,9,1.810377034416888e-05,4
Patani,Patani 5,2021,9,1.8183437142787235e-05,7
Patani,Toruangiama,2021,9,1.430640695616603e-05,5
Patani,Uduophori,2021,9,1.595351568539627e-05,8
Warri South-West,Ajudaibo,2021,9,1.4818297131569125e-05,4
Warri South-West,Akpakpa,2021,9,1.4464334526564926e-05,5
Warri South-West,Isaba,2021,9,1.8286456179339438e-05,20
Warri South-West,Madangho,2021,9,1.5046122825879138e-05,2
Warri South-West,Ogbe-Ijoh,2021,9,1.8595809452846403e-05,61
Warri South-West,Ogidigben,2021,9,1.398865606461186e-05,8
Warri South-West,Okerenkoko,2021,9,1.6972892207361885e-05,59
Warri South-West,Oporozo,2021,9,1.6873582353582606e-05,24
Warri South-West,Orere,2021,9,1.5816088610639174e-05,9
Warri South-West,Ugborodo,2021,9,1.5855544188525527e-05,5
Warri South,Avenue,2021,9,2.090638445224613e-05,5
Warri South,Bowen,2021,9,1.8793940398609266e-05,4
Warri South,Ekurede,2021,9,2.0396651234477758e-05,5
Warri South,Esisi,2021,9,1.8368496967013925e-05,2
Warri South,Igbudu,2021,9,1.8533439288148656e-05,2
Warri South,Obodo,2021,9,2.0350515114841983e-05,32
Warri South,Ode-Itsekiri,2021,9,1.9294376463883303e-05,11
Warri South,Okere,2021,9,1.8721339680875342e-05,3
Warri South,Pessu,2021,9,1.92193801922258e-05,2
Warri South,Ubeji,2021,9,2.154297992372169e-05,13
Bomadi,Akugbene 1,2021,10,9.763242815097328e-06,4
Bomadi,Akugbene 2,2021,10,1.287042505282443e-05,1
Bomadi,Akugbene 3,2021,10,1.2695774785242975e-05,2
Bomadi,Bomadi,2021,10,1.145211475280424e-05,6
Bomadi,Ekaametagbene/Kalafio,2021,10,1.1102842108812183e-05,20
Bomadi,Esanma,2021,10,1.0493386071175337e-05,8
Bomadi,Kpakiama,2021,10,1.368843691630496e-05,9
Bomadi,Ogbeinma/Okoloba,2021,10,1.0526559587257603e-05,6
Bomadi,Ogo/Eze,2021,10,9.625933065156763e-06,6
Bomadi,Ogriagbene,2021,10,1.0256033419864252e-05,10
Burutu,Bolou-Ndoro,2021,10,1.0577963881327637e-05,42
Burutu,Egodor,2021,10,1.1702684348384882e-05,29
Burutu,Eseinbiri,2021,10,9.703702744445764e-06,16
Burutu,Kiagbodo,2021,10,1.2242911907378584e-05,5
Burutu,Ngbilebiri,2021,10,1.2356363489137342e-05,6
Burutu,Obetebe,2021,10,1.1955522932112217e-05,50
Burutu,Ogulagha,2021,10,1.0353149264119565e-05,44
Burutu,Ojobo,2021,10,1.0961882799165323e-05,5
Burutu,Tamigbe,2021,10,8.89807151080194e-06,11
Burutu,Torugbene,2021,10,9.221445907314774e-06,8
Burutu,Tuomo,2021,10,9.490974032535003e-06,13
Patani,Abari,2021,10,1.5258330677170306e-05,5
Patani,Agoloma,2021,10,1.805576030164957e-05,5
Patani,Buluangiama,2021,10,1.4434344241938865e-05,12
Patani,Odorubu,2021,10,1.1461323343350419e-05,14
Patani,Patani 2,2021,10,1.698281024194633e-05,6
Patani,Patani 3,2021,10,1.6724127635825426e-05,5
Patani,Patani 4,2021,10,1.8070586520479992e-05,4
Patani,Patani 5,2021,10,1.7945376125031282e-05,7
Patani,Toruangiama,2021,10,1.4835943875368685e-05,5
Patani,Uduophori,2021,10,1.208193316415418e-05,8
Warri South-West,Ajudaibo,2021,10,1.5259607607731596e-05,4
Warri South-West,Akpakpa,2021,10,1.2330117169767618e-05,5
Warri South-West,Isaba,2021,10,1.6465582302771508e-05,20
Warri South-West,Madangho,2021,10,1.6255271475529298e-05,2
Warri South-West,Ogbe-Ijoh,2021,10,1.68085957068156e-05,61
Warri South-West,Ogidigben,2021,10,1.1052207810280379e-05,8
Warri South-West,Okerenkoko,2021,10,1.5470868181752956e-05,59
Warri South-West,Oporozo,2021,10,1.4720459148520604e-05,24
Warri South-West,Orere,2021,10,1.6752725868071946e-05,9
Warri South-West,Ugborodo,2021,10,1.780622551450506e-05,5
Warri South,Avenue,2021,10,2.6682292809709906e-05,5
Warri South,Bowen,2021,10,2.6001547666965052e-05,4
Warri South,Ekurede,2021,10,2.230712561868131e-05,5
Warri South,Esisi,2021,10,2.8885837309644558e-05,2
Warri South,Igbudu,2021,10,2.9456148695317097e-05,2
Warri South,Obodo,2021,10,1.7427908460376784e-05,32
Warri South,Ode-Itsekiri,2021,10,2.083724063016813e-05,11
Warri South,Okere,2021,10,2.593441604403779e-05,3
Warri South,Pessu,2021,10,2.3117256205296144e-05,2
Warri South,Ubeji,2021,10,2.141255222690793e-05,13
Bomadi,Akugbene 1,2021,11,2.7851623599417508e-05,4
Bomadi,Akugbene 2,2021,11,2.72419820248615e-05,1
Bomadi,Akugbene 3,2021,11,2.7314874387229793e-05,2
Bomadi,Bomadi,2021,11,2.4914913713776816e-05,6
Bomadi,Ekaametagbene/Kalafio,2021,11,2.5743991136550905e-05,20
Bomadi,Esanma,2021,11,2.8165981348138303e-05,8
Bomadi,Kpakiama,2021,11,2.6365522191756303e-05,9
Bomadi,Ogbeinma/Okoloba,2021,11,2.7648360022188474e-05,6
Bomadi,Ogo/Eze,2021,11,2.606696216389537e-05,6
Bomadi,Ogriagbene,2021,11,2.706312225200236e-05,10
Burutu,Bolou-Ndoro,2021,11,2.615381908115177e-05,42
Burutu,Egodor,2021,11,2.6508509422299162e-05,29
Burutu,Eseinbiri,2021,11,2.6228110073134303e-05,16
Burutu,Kiagbodo,2021,11,2.934157382696867e-05,5
Burutu,Ngbilebiri,2021,11,2.2637907629056524e-05,6
Burutu,Obetebe,2021,11,2.3941630497574807e-05,50
Burutu,Ogulagha,2021,11,2.171455178706145e-05,44
Burutu,Ojobo,2021,11,2.3135411902330814e-05,5
Burutu,Tamigbe,2021,11,2.809141402725469e-05,11
Burutu,Torugbene,2021,11,2.5559465939295478e-05,8
Burutu,Tuomo,2021,11,2.6539259124547243e-05,13
Patani,Abari,2021,11,2.8332171496003866e-05,5
Patani,Agoloma,2021,11,2.6113539934158326e-05,5
Patani,Buluangiama,2021,11,2.6925571243433904e-05,12
Patani,Odorubu,2021,11,2.697215781414083e-05,14
Patani,Patani 2,2021,11,2.6210172412296135e-05,6
Patani,Patani 3,2021,11,2.631648094393313e-05,5
Patani,Patani 4,2021,11,2.457973278069403e-05,4
Patani,Patani 5,2021,11,2.5153629914192216e-05,7
Patani,Toruangiama,2021,11,2.6117413653992116e-05,5
Patani,Uduophori,2021,11,2.6847557819564827e-05,8
Warri South-West,Ajudaibo,2021,11,2.3323393179452978e-05,4
Warri South-West,Akpakpa,2021,11,2.0988496544305235e-05,5
Warri South-West,Isaba,2021,11,2.8097807080484928e-05,20
Warri South-West,Madangho,2021,11,2.4601582481409423e-05,2
Warri South-West,Ogbe-Ijoh,2021,11,2.4695609711477012e-05,61
Warri South-West,Ogidigben,2021,11,1.9738035916816443e-05,8
Warri South-West,Okerenkoko,2021,11,2.1545287474232205e-05,59
Warri South-West,Oporozo,2021,11,2.2442996851168573e-05,24
Warri South-West,Orere,2021,11,2.2140853818402524e-05,9
Warri South-West,Ugborodo,2021,11,2.4538673460483552e-05,5
Warri South,Avenue,2021,11,4.079395439475775e-05,5
Warri South,Bowen,2021,11,3.8569807657040656e-05,4
Warri South,Ekurede,2021,11,3.5865267273038624e-05,5
Warri South,Esisi,2021,11,4.456654278328642e-05,2
Warri South,Igbudu,2021,11,3.994083090219647e-05,2
Warri South,Obodo,2021,11,2.5075427402043715e-05,32
Warri South,Ode-Itsekiri,2021,11,3.033158348195932e-05,11
Warri South,Okere,2021,11,3.9711386004152395e-05,3
Warri South,Pessu,2021,11,3.257306889281608e-05,2
Warri South,Ubeji,2021,11,3.250596749309737e-05,13
Bomadi,Akugbene 1,2021,12,3.173726872773841e-05,4
Bomadi,Akugbene 2,2021,12,2.9200005883467384e-05,1
Bomadi,Akugbene 3,2021,12,2.9513628760469146e-05,2
Bomadi,Bomadi,2021,12,3.4060009056702256e-05,6
Bomadi,Ekaametagbene/Kalafio,2021,12,2.9717636061832307e-05,20
Bomadi,Esanma,2021,12,3.0101029551588e-05,8
Bomadi,Kpakiama,2021,12,3.599954329224097e-05,9
Bomadi,Ogbeinma/Okoloba,2021,12,3.410163966085141e-05,6
Bomadi,Ogo/Eze,2021,12,3.816022945102304e-05,6
Bomadi,Ogriagbene,2021,12,2.880331303458661e-05,10
Burutu,Bolou-Ndoro,2021,12,2.6531672726074856e-05,42
Burutu,Egodor,2021,12,3.842272442476503e-05,29
Burutu,Eseinbiri,2021,12,3.071938408538699e-05,16
Burutu,Kiagbodo,2021,12,3.9682973874732855e-05,5
Burutu,Ngbilebiri,2021,12,3.673451040716221e-05,6
Burutu,Obetebe,2021,12,2.973015885800123e-05,50
Burutu,Ogulagha,2021,12,2.5419952263208952e-05,44
Burutu,Ojobo,2021,12,2.820729569066316e-05,5
Burutu,Tamigbe,2021,12,2.8234086295759138e-05,11
Burutu,Torugbene,2021,12,2.802257404255215e-05,8
Burutu,Tuomo,2021,12,3.058814819758901e-05,13
Patani,Abari,2021,12,3.12069954816252e-05,5
Patani,Agoloma,2021,12,3.188599948771298e-05,5
Patani,Buluangiama,2021,12,3.187098385145267e-05,12
Patani,Odorubu,2021,12,3.1590885815343685e-05,14
Patani,Patani 2,2021,12,3.122591927725201e-05,6
Patani,Patani 3,2021,12,3.151944256387651e-05,5
Patani,Patani 4,2021,12,3.1550614949082956e-05,4
Patani,Patani 5,2021,12,3.174078925180116e-05,7
Patani,Toruangiama,2021,12,3.131212724838406e-05,5
Patani,Uduophori,2021,12,3.184817614965141e-05,8
Warri South-West,Ajudaibo,2021,12,2.6423951567267068e-05,4
Warri South-West,Akpakpa,2021,12,2.4831859627738594e-05,5
Warri South-West,Isaba,2021,12,3.982330090366304e-05,20
Warri South-West,Madangho,2021,12,2.5677974917925894e-05,2
Warri South-West,Ogbe-Ijoh,2021,12,3.218475622353984e-05,61
Warri South-West,Ogidigben,2021,12,2.425324055366218e-05,8
Warri South-West,Okerenkoko,2021,12,2.456449911440328e-05,59
Warri South-West,Oporozo,2021,12,2.303439153668781e-05,24
Warri South-West,Orere,2021,12,2.1869481618826587e-05,9
Warri South-West,Ugborodo,2021,12,2.5169923901557922e-05,5
Warri South,Avenue,2021,12,5.230373935773969e-05,5
Warri South,Bowen,2021,12,5.3371280955616385e-05,4
Warri South,Ekurede,2021,12,5.2271701861172915e-05,5
Warri South,Esisi,2021,12,5.471915937960148e-05,2
Warri South,Igbudu,2021,12,5.3933410526951775e-05,2
Warri South,Obodo,2021,12,3.1762167054694146e-05,32
Warri South,Ode-Itsekiri,2021,12,4.5265991833399646e-05,11
Warri South,Okere,2021,12,5.354241875465959e-05,3
Warri South,Pessu,2021,12,5.202340253163129e-05,2
Warri South,Ubeji,2021,12,4.099047957704617e-05,13
Bomadi,Akugbene 1,2022,1,4.275703395251185e-05,4
Bomadi,Akugbene 2,2022,1,4.573211117531173e-05,1
Bomadi,Akugbene 3,2022,1,4.329434159444645e-05,2
Bomadi,Bomadi,2022,1,3.700691740959883e-05,6
Bomadi,Ekaametagbene/Kalafio,2022,1,3.0864679138176145e-05,20
Bomadi,Esanma,2022,1,3.825663588941097e-05,8
Bomadi,Kpakiama,2022,1,3.6036683013662696e-05,9
Bomadi,Ogbeinma/Okoloba,2022,1,4.099248326383531e-05,6
Bomadi,Ogo/Eze,2022,1,3.977193409809843e-05,6
Bomadi,Ogriagbene,2022,1,2.8653437038883566e-05,10
Burutu,Bolou-Ndoro,2022,1,2.69619326683737e-05,42
Burutu,Egodor,2022,1,3.8284017575968954e-05,29
Burutu,Eseinbiri,2022,1,3.266530984546989e-05,16
Burutu,Kiagbodo,2022,1,4.203782882541418e-05,5
Burutu,Ngbilebiri,2022,1,3.822177192584301e-05,6
